spk_id,wav,labels,WavPath,label,fold
m0595,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0595_2_sigh.wav,/m/07plz5l,m0595_2_sigh.wav,Sigh,5
m0801,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0801_0_laughter.wav,/m/01j3sz,m0801_0_laughter.wav,Laughter,1
f1700,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1700_0_cough.wav,/m/01b_21,f1700_0_cough.wav,Cough,2
f2215,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2215_0_throatclearing.wav,/m/0dl9sf8,f2215_0_throatclearing.wav,Throat clearing,2
m2493,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2493_0_sniff.wav,/m/07ppn3j,m2493_0_sniff.wav,Sniff,3
m0498,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0498_0_sniff.wav,/m/07ppn3j,m0498_0_sniff.wav,Sniff,3
f2904,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2904_0_sniff.wav,/m/07ppn3j,f2904_0_sniff.wav,Sniff,5
f2984,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2984_0_laughter.wav,/m/01j3sz,f2984_0_laughter.wav,Laughter,2
m0596,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0596_0_cough.wav,/m/01b_21,m0596_0_cough.wav,Cough,3
f0977,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0977_0_sigh.wav,/m/07plz5l,f0977_0_sigh.wav,Sigh,2
f2680,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2680_0_sniff.wav,/m/07ppn3j,f2680_0_sniff.wav,Sniff,3
m2082,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2082_0_sigh.wav,/m/07plz5l,m2082_0_sigh.wav,Sigh,5
f2827,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2827_0_laughter.wav,/m/01j3sz,f2827_0_laughter.wav,Laughter,1
f2172,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2172_0_sniff.wav,/m/07ppn3j,f2172_0_sniff.wav,Sniff,2
m0596,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0596_0_sigh.wav,/m/07plz5l,m0596_0_sigh.wav,Sigh,1
f1349,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1349_1_throatclearing.wav,/m/0dl9sf8,f1349_1_throatclearing.wav,Throat clearing,2
f1850,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1850_0_laughter.wav,/m/01j3sz,f1850_0_laughter.wav,Laughter,2
f1884,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1884_0_cough.wav,/m/01b_21,f1884_0_cough.wav,Cough,4
m1708,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1708_0_sniff.wav,/m/07ppn3j,m1708_0_sniff.wav,Sniff,1
m1926,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1926_0_throatclearing.wav,/m/0dl9sf8,m1926_0_throatclearing.wav,Throat clearing,5
f0258,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0258_0_sneeze.wav,/m/01hsr_,f0258_0_sneeze.wav,Sneeze,4
m3203,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3203_0_laughter.wav,/m/01j3sz,m3203_0_laughter.wav,Laughter,5
f1957,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1957_0_laughter.wav,/m/01j3sz,f1957_0_laughter.wav,Laughter,1
m3253,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3253_0_cough.wav,/m/01b_21,m3253_0_cough.wav,Cough,3
f1145,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1145_0_sniff.wav,/m/07ppn3j,f1145_0_sniff.wav,Sniff,1
f0991,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0991_0_sigh.wav,/m/07plz5l,f0991_0_sigh.wav,Sigh,4
f0810,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0810_0_sneeze.wav,/m/01hsr_,f0810_0_sneeze.wav,Sneeze,3
f1941,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1941_1_sniff.wav,/m/07ppn3j,f1941_1_sniff.wav,Sniff,2
f2090,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2090_0_throatclearing.wav,/m/0dl9sf8,f2090_0_throatclearing.wav,Throat clearing,4
f0509,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0509_0_laughter.wav,/m/01j3sz,f0509_0_laughter.wav,Laughter,4
f1113,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1113_0_sneeze.wav,/m/01hsr_,f1113_0_sneeze.wav,Sneeze,2
m2153,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2153_0_sneeze.wav,/m/01hsr_,m2153_0_sneeze.wav,Sneeze,3
m0335,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0335_0_throatclearing.wav,/m/0dl9sf8,m0335_0_throatclearing.wav,Throat clearing,3
m1835,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1835_0_sniff.wav,/m/07ppn3j,m1835_0_sniff.wav,Sniff,3
f0217,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0217_0_sigh.wav,/m/07plz5l,f0217_0_sigh.wav,Sigh,3
f2649,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2649_0_sneeze.wav,/m/01hsr_,f2649_0_sneeze.wav,Sneeze,5
f2252,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2252_0_laughter.wav,/m/01j3sz,f2252_0_laughter.wav,Laughter,1
f0737,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0737_0_throatclearing.wav,/m/0dl9sf8,f0737_0_throatclearing.wav,Throat clearing,4
f0929,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0929_0_sneeze.wav,/m/01hsr_,f0929_0_sneeze.wav,Sneeze,5
f1334,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1334_0_sneeze.wav,/m/01hsr_,f1334_0_sneeze.wav,Sneeze,1
f1242,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1242_1_cough.wav,/m/01b_21,f1242_1_cough.wav,Cough,4
m1553,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1553_0_throatclearing.wav,/m/0dl9sf8,m1553_0_throatclearing.wav,Throat clearing,1
f2890,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2890_0_sneeze.wav,/m/01hsr_,f2890_0_sneeze.wav,Sneeze,2
f2118,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2118_0_laughter.wav,/m/01j3sz,f2118_0_laughter.wav,Laughter,2
f1620,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1620_0_sigh.wav,/m/07plz5l,f1620_0_sigh.wav,Sigh,3
m0561,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0561_0_laughter.wav,/m/01j3sz,m0561_0_laughter.wav,Laughter,4
f2106,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2106_0_laughter.wav,/m/01j3sz,f2106_0_laughter.wav,Laughter,5
o1661,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/o1661_0_throatclearing.wav,/m/0dl9sf8,o1661_0_throatclearing.wav,Throat clearing,4
m2743,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2743_0_sneeze.wav,/m/01hsr_,m2743_0_sneeze.wav,Sneeze,4
m3359,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3359_0_laughter.wav,/m/01j3sz,m3359_0_laughter.wav,Laughter,1
f1702,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1702_0_sniff.wav,/m/07ppn3j,f1702_0_sniff.wav,Sniff,1
m1021,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1021_0_throatclearing.wav,/m/0dl9sf8,m1021_0_throatclearing.wav,Throat clearing,2
o1897,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/o1897_0_sniff.wav,/m/07ppn3j,o1897_0_sniff.wav,Sniff,3
f2868,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2868_0_cough.wav,/m/01b_21,f2868_0_cough.wav,Cough,1
m2363,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2363_0_cough.wav,/m/01b_21,m2363_0_cough.wav,Cough,4
m3192,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3192_0_cough.wav,/m/01b_21,m3192_0_cough.wav,Cough,1
f1385,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1385_0_cough.wav,/m/01b_21,f1385_0_cough.wav,Cough,2
m2262,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2262_0_sniff.wav,/m/07ppn3j,m2262_0_sniff.wav,Sniff,5
m0335,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0335_0_sigh.wav,/m/07plz5l,m0335_0_sigh.wav,Sigh,1
f1242,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1242_0_sigh.wav,/m/07plz5l,f1242_0_sigh.wav,Sigh,3
m0681,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0681_0_sniff.wav,/m/07ppn3j,m0681_0_sniff.wav,Sniff,4
m2178,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2178_0_sniff.wav,/m/07ppn3j,m2178_0_sniff.wav,Sniff,2
m0064,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0064_0_laughter.wav,/m/01j3sz,m0064_0_laughter.wav,Laughter,1
m0431,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0431_0_throatclearing.wav,/m/0dl9sf8,m0431_0_throatclearing.wav,Throat clearing,1
m1382,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1382_0_sniff.wav,/m/07ppn3j,m1382_0_sniff.wav,Sniff,2
f1934,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1934_0_sigh.wav,/m/07plz5l,f1934_0_sigh.wav,Sigh,1
f2012,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2012_0_throatclearing.wav,/m/0dl9sf8,f2012_0_throatclearing.wav,Throat clearing,3
m3013,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3013_0_laughter.wav,/m/01j3sz,m3013_0_laughter.wav,Laughter,2
m0161,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0161_0_sigh.wav,/m/07plz5l,m0161_0_sigh.wav,Sigh,3
m2406,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2406_0_sigh.wav,/m/07plz5l,m2406_0_sigh.wav,Sigh,1
m0771,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0771_0_laughter.wav,/m/01j3sz,m0771_0_laughter.wav,Laughter,5
m2178,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2178_0_throatclearing.wav,/m/0dl9sf8,m2178_0_throatclearing.wav,Throat clearing,5
m0113,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0113_0_cough.wav,/m/01b_21,m0113_0_cough.wav,Cough,3
m2682,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2682_0_laughter.wav,/m/01j3sz,m2682_0_laughter.wav,Laughter,4
f2783,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2783_0_sniff.wav,/m/07ppn3j,f2783_0_sniff.wav,Sniff,4
m2812,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2812_0_laughter.wav,/m/01j3sz,m2812_0_laughter.wav,Laughter,4
f2966,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2966_0_sniff.wav,/m/07ppn3j,f2966_0_sniff.wav,Sniff,2
m2177,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2177_0_sniff.wav,/m/07ppn3j,m2177_0_sniff.wav,Sniff,4
f0606,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0606_0_sigh.wav,/m/07plz5l,f0606_0_sigh.wav,Sigh,1
m0308,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0308_0_sniff.wav,/m/07ppn3j,m0308_0_sniff.wav,Sniff,4
f2170,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2170_0_cough.wav,/m/01b_21,f2170_0_cough.wav,Cough,3
f2739,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2739_0_sigh.wav,/m/07plz5l,f2739_0_sigh.wav,Sigh,4
f0545,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0545_0_sniff.wav,/m/07ppn3j,f0545_0_sniff.wav,Sniff,5
f1850,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1850_0_cough.wav,/m/01b_21,f1850_0_cough.wav,Cough,4
m1041,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1041_0_cough.wav,/m/01b_21,m1041_0_cough.wav,Cough,1
m1173,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1173_0_sneeze.wav,/m/01hsr_,m1173_0_sneeze.wav,Sneeze,2
m0844,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0844_0_throatclearing.wav,/m/0dl9sf8,m0844_0_throatclearing.wav,Throat clearing,1
m0855,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0855_0_sigh.wav,/m/07plz5l,m0855_0_sigh.wav,Sigh,2
m3025,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3025_0_sniff.wav,/m/07ppn3j,m3025_0_sniff.wav,Sniff,4
f1132,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1132_0_laughter.wav,/m/01j3sz,f1132_0_laughter.wav,Laughter,4
f0424,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0424_0_sniff.wav,/m/07ppn3j,f0424_0_sniff.wav,Sniff,3
f1931,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1931_0_cough.wav,/m/01b_21,f1931_0_cough.wav,Cough,1
m1210,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1210_0_laughter.wav,/m/01j3sz,m1210_0_laughter.wav,Laughter,4
m0344,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0344_0_throatclearing.wav,/m/0dl9sf8,m0344_0_throatclearing.wav,Throat clearing,1
f1353,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1353_0_sniff.wav,/m/07ppn3j,f1353_0_sniff.wav,Sniff,1
f0933,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0933_0_laughter.wav,/m/01j3sz,f0933_0_laughter.wav,Laughter,1
f0756,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0756_0_sneeze.wav,/m/01hsr_,f0756_0_sneeze.wav,Sneeze,3
m0175,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0175_0_sneeze.wav,/m/01hsr_,m0175_0_sneeze.wav,Sneeze,4
m3114,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3114_0_laughter.wav,/m/01j3sz,m3114_0_laughter.wav,Laughter,4
f1252,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1252_0_cough.wav,/m/01b_21,f1252_0_cough.wav,Cough,4
m2493,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2493_0_sigh.wav,/m/07plz5l,m2493_0_sigh.wav,Sigh,2
m2447,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2447_0_sniff.wav,/m/07ppn3j,m2447_0_sniff.wav,Sniff,5
m1021,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1021_0_sniff.wav,/m/07ppn3j,m1021_0_sniff.wav,Sniff,4
m2529,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2529_0_sniff.wav,/m/07ppn3j,m2529_0_sniff.wav,Sniff,3
f1921,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1921_0_throatclearing.wav,/m/0dl9sf8,f1921_0_throatclearing.wav,Throat clearing,5
f3143,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3143_0_cough.wav,/m/01b_21,f3143_0_cough.wav,Cough,3
f0607,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0607_3_laughter.wav,/m/01j3sz,f0607_3_laughter.wav,Laughter,4
m1533,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1533_0_sigh.wav,/m/07plz5l,m1533_0_sigh.wav,Sigh,5
f2958,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2958_0_laughter.wav,/m/01j3sz,f2958_0_laughter.wav,Laughter,5
m1914,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1914_0_cough.wav,/m/01b_21,m1914_0_cough.wav,Cough,3
m3109,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3109_0_sniff.wav,/m/07ppn3j,m3109_0_sniff.wav,Sniff,4
m0328,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0328_0_sigh.wav,/m/07plz5l,m0328_0_sigh.wav,Sigh,4
m0557,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0557_0_sigh.wav,/m/07plz5l,m0557_0_sigh.wav,Sigh,4
f2563,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2563_0_cough.wav,/m/01b_21,f2563_0_cough.wav,Cough,5
f1931,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1931_0_laughter.wav,/m/01j3sz,f1931_0_laughter.wav,Laughter,1
m1114,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1114_0_throatclearing.wav,/m/0dl9sf8,m1114_0_throatclearing.wav,Throat clearing,2
m1484,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1484_0_sniff.wav,/m/07ppn3j,m1484_0_sniff.wav,Sniff,5
m2468,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2468_0_sigh.wav,/m/07plz5l,m2468_0_sigh.wav,Sigh,1
m3092,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m3092_0_laughter.wav,/m/01j3sz,m3092_0_laughter.wav,Laughter,2
m0282,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0282_0_throatclearing.wav,/m/0dl9sf8,m0282_0_throatclearing.wav,Throat clearing,5
f1435,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1435_0_sneeze.wav,/m/01hsr_,f1435_0_sneeze.wav,Sneeze,2
f2503,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2503_0_sigh.wav,/m/07plz5l,f2503_0_sigh.wav,Sigh,5
m2611,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2611_0_cough.wav,/m/01b_21,m2611_0_cough.wav,Cough,3
f1796,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1796_0_cough.wav,/m/01b_21,f1796_0_cough.wav,Cough,2
f2694,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2694_0_sneeze.wav,/m/01hsr_,f2694_0_sneeze.wav,Sneeze,3
m0210,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0210_0_sneeze.wav,/m/01hsr_,m0210_0_sneeze.wav,Sneeze,3
m1347,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1347_0_sigh.wav,/m/07plz5l,m1347_0_sigh.wav,Sigh,2
m2151,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2151_0_sneeze.wav,/m/01hsr_,m2151_0_sneeze.wav,Sneeze,4
m1732,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1732_0_sneeze.wav,/m/01hsr_,m1732_0_sneeze.wav,Sneeze,4
f2503,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2503_0_sniff.wav,/m/07ppn3j,f2503_0_sniff.wav,Sniff,4
m2082,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2082_0_cough.wav,/m/01b_21,m2082_0_cough.wav,Cough,3
f1957,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1957_2_laughter.wav,/m/01j3sz,f1957_2_laughter.wav,Laughter,2
m0932,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0932_0_sneeze.wav,/m/01hsr_,m0932_0_sneeze.wav,Sneeze,2
f2085,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2085_0_sniff.wav,/m/07ppn3j,f2085_0_sniff.wav,Sniff,4
m2504,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2504_0_cough.wav,/m/01b_21,m2504_0_cough.wav,Cough,5
m2894,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2894_0_sniff.wav,/m/07ppn3j,m2894_0_sniff.wav,Sniff,1
f1290,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1290_0_throatclearing.wav,/m/0dl9sf8,f1290_0_throatclearing.wav,Throat clearing,1
f3143,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f3143_0_throatclearing.wav,/m/0dl9sf8,f3143_0_throatclearing.wav,Throat clearing,4
f1435,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1435_0_cough.wav,/m/01b_21,f1435_0_cough.wav,Cough,5
m0681,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0681_0_sneeze.wav,/m/01hsr_,m0681_0_sneeze.wav,Sneeze,3
m0849,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0849_0_cough.wav,/m/01b_21,m0849_0_cough.wav,Cough,1
m1417,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1417_0_throatclearing.wav,/m/0dl9sf8,m1417_0_throatclearing.wav,Throat clearing,2
m0064,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0064_0_sneeze.wav,/m/01hsr_,m0064_0_sneeze.wav,Sneeze,3
m0715,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0715_0_sigh.wav,/m/07plz5l,m0715_0_sigh.wav,Sigh,4
f1778,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1778_0_sneeze.wav,/m/01hsr_,f1778_0_sneeze.wav,Sneeze,2
m1533,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1533_0_cough.wav,/m/01b_21,m1533_0_cough.wav,Cough,5
m1967,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1967_0_sneeze.wav,/m/01hsr_,m1967_0_sneeze.wav,Sneeze,2
m1439,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1439_0_laughter.wav,/m/01j3sz,m1439_0_laughter.wav,Laughter,5
f0405,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0405_0_throatclearing.wav,/m/0dl9sf8,f0405_0_throatclearing.wav,Throat clearing,2
m1351,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1351_0_sigh.wav,/m/07plz5l,m1351_0_sigh.wav,Sigh,5
f1142,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1142_0_sneeze.wav,/m/01hsr_,f1142_0_sneeze.wav,Sneeze,5
o1897,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/o1897_0_sigh.wav,/m/07plz5l,o1897_0_sigh.wav,Sigh,5
m2345,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2345_0_laughter.wav,/m/01j3sz,m2345_0_laughter.wav,Laughter,5
m1553,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1553_0_sniff.wav,/m/07ppn3j,m1553_0_sniff.wav,Sniff,1
m2151,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2151_0_throatclearing.wav,/m/0dl9sf8,m2151_0_throatclearing.wav,Throat clearing,5
f2022,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2022_0_sneeze.wav,/m/01hsr_,f2022_0_sneeze.wav,Sneeze,1
m1105,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1105_0_sigh.wav,/m/07plz5l,m1105_0_sigh.wav,Sigh,5
m0325,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m0325_0_cough.wav,/m/01b_21,m0325_0_cough.wav,Cough,3
f0349,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0349_0_sneeze.wav,/m/01hsr_,f0349_0_sneeze.wav,Sneeze,2
m1979,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1979_0_cough.wav,/m/01b_21,m1979_0_cough.wav,Cough,2
m1567,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m1567_0_sigh.wav,/m/07plz5l,m1567_0_sigh.wav,Sigh,5
f0607,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0607_1_laughter.wav,/m/01j3sz,f0607_1_laughter.wav,Laughter,2
f1396,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1396_0_throatclearing.wav,/m/0dl9sf8,f1396_0_throatclearing.wav,Throat clearing,5
f0177,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0177_0_throatclearing.wav,/m/0dl9sf8,f0177_0_throatclearing.wav,Throat clearing,5
f1273,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1273_0_sigh.wav,/m/07plz5l,f1273_0_sigh.wav,Sigh,4
f1154,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1154_0_laughter.wav,/m/01j3sz,f1154_0_laughter.wav,Laughter,5
f1481,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f1481_0_sniff.wav,/m/07ppn3j,f1481_0_sniff.wav,Sniff,2
m2998,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/m2998_0_sniff.wav,/m/07ppn3j,m2998_0_sniff.wav,Sniff,5
f2293,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f2293_0_sniff.wav,/m/07ppn3j,f2293_0_sniff.wav,Sniff,1
f0298,/data/sls/scratch/yuangong/vocalsound2/data/vs_processed/data_16k/f0298_0_sniff.wav,/m/07ppn3j,f0298_0_sniff.wav,Sniff,1
