note,note_str,instrument,instrument_str,pitch,velocity,sample_rate,qualities,qualities_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,WavPath,fold
118324,guitar_electronic_022-053-075,378,guitar_electronic_022,53,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],3,guitar,1,electronic,guitar_electronic_022-053-075.wav,1
66817,guitar_acoustic_010-028-025,219,guitar_acoustic_010,28,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-028-025.wav,1
282549,keyboard_electronic_098-030-075,905,keyboard_electronic_098,30,75,16000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['dark', 'distortion']",4,keyboard,1,electronic,keyboard_electronic_098-030-075.wav,1
277895,keyboard_electronic_069-056-127,805,keyboard_electronic_069,56,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_069-056-127.wav,4
139476,guitar_acoustic_021-074-127,457,guitar_acoustic_021,74,127,16000,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",['fast_decay'],3,guitar,0,acoustic,guitar_acoustic_021-074-127.wav,4
96517,guitar_acoustic_014-078-050,263,guitar_acoustic_014,78,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-078-050.wav,4
92100,string_acoustic_057-089-025,450,string_acoustic_057,89,25,16000,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['bright', 'nonlinear_env', 'reverb']",8,string,0,acoustic,string_acoustic_057-089-025.wav,1
223110,guitar_electronic_022-043-075,378,guitar_electronic_022,43,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],3,guitar,1,electronic,guitar_electronic_022-043-075.wav,4
274278,bass_synthetic_068-106-075,656,bass_synthetic_068,106,75,16000,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['bright', 'fast_decay', 'percussive']",0,bass,2,synthetic,bass_synthetic_068-106-075.wav,2
11525,string_acoustic_056-074-075,436,string_acoustic_056,74,75,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",8,string,0,acoustic,string_acoustic_056-074-075.wav,3
55859,keyboard_electronic_069-081-075,805,keyboard_electronic_069,81,75,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_069-081-075.wav,2
191649,organ_electronic_104-044-025,921,organ_electronic_104,44,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-044-025.wav,4
18822,flute_synthetic_000-054-127,82,flute_synthetic_000,54,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-054-127.wav,4
274213,keyboard_electronic_069-075-075,805,keyboard_electronic_069,75,75,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_069-075-075.wav,4
156367,bass_synthetic_033-045-050,417,bass_synthetic_033,45,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_033-045-050.wav,3
157064,organ_electronic_113-084-075,958,organ_electronic_113,84,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_113-084-075.wav,2
4112,brass_acoustic_046-081-025,414,brass_acoustic_046,81,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],1,brass,0,acoustic,brass_acoustic_046-081-025.wav,3
224186,keyboard_electronic_002-059-025,50,keyboard_electronic_002,59,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_002-059-025.wav,2
277241,keyboard_electronic_003-063-127,65,keyboard_electronic_003,63,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_003-063-127.wav,1
51406,vocal_synthetic_003-033-127,37,vocal_synthetic_003,33,127,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-033-127.wav,2
87595,brass_acoustic_046-091-025,414,brass_acoustic_046,91,25,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",['long_release'],1,brass,0,acoustic,brass_acoustic_046-091-025.wav,1
170514,organ_electronic_007-043-025,123,organ_electronic_007,43,25,16000,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['distortion', 'long_release', 'nonlinear_env']",6,organ,1,electronic,organ_electronic_007-043-025.wav,5
278004,bass_synthetic_033-055-050,417,bass_synthetic_033,55,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_033-055-050.wav,4
37685,guitar_acoustic_010-049-050,219,guitar_acoustic_010,49,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-049-050.wav,3
243208,bass_electronic_025-053-127,872,bass_electronic_025,53,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_025-053-127.wav,2
17751,organ_electronic_113-053-127,958,organ_electronic_113,53,127,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_113-053-127.wav,2
50298,guitar_acoustic_014-105-100,263,guitar_acoustic_014,105,100,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_014-105-100.wav,5
305186,organ_electronic_007-037-100,123,organ_electronic_007,37,100,16000,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['distortion', 'long_release', 'nonlinear_env']",6,organ,1,electronic,organ_electronic_007-037-100.wav,5
41184,flute_synthetic_000-077-075,82,flute_synthetic_000,77,75,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-077-075.wav,4
76466,string_acoustic_056-057-127,436,string_acoustic_056,57,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],8,string,0,acoustic,string_acoustic_056-057-127.wav,4
27434,string_acoustic_080-046-127,675,string_acoustic_080,46,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],8,string,0,acoustic,string_acoustic_080-046-127.wav,3
121191,string_acoustic_057-058-127,450,string_acoustic_057,58,127,16000,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['bright', 'nonlinear_env', 'reverb']",8,string,0,acoustic,string_acoustic_057-058-127.wav,2
298646,keyboard_electronic_078-048-050,838,keyboard_electronic_078,48,50,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-048-050.wav,3
234617,keyboard_acoustic_004-064-050,327,keyboard_acoustic_004,64,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",4,keyboard,0,acoustic,keyboard_acoustic_004-064-050.wav,4
105854,guitar_acoustic_015-062-100,316,guitar_acoustic_015,62,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],3,guitar,0,acoustic,guitar_acoustic_015-062-100.wav,3
66183,brass_acoustic_046-073-075,414,brass_acoustic_046,73,75,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],1,brass,0,acoustic,brass_acoustic_046-073-075.wav,2
100722,flute_acoustic_002-079-100,86,flute_acoustic_002,79,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],2,flute,0,acoustic,flute_acoustic_002-079-100.wav,3
77481,string_acoustic_056-072-025,436,string_acoustic_056,72,25,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",8,string,0,acoustic,string_acoustic_056-072-025.wav,4
172055,organ_electronic_104-052-075,921,organ_electronic_104,52,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-052-075.wav,3
282717,keyboard_electronic_078-058-050,838,keyboard_electronic_078,58,50,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-058-050.wav,5
65188,reed_acoustic_037-054-127,387,reed_acoustic_037,54,127,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",7,reed,0,acoustic,reed_acoustic_037-054-127.wav,3
245098,bass_synthetic_034-066-127,420,bass_synthetic_034,66,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","['distortion', 'tempo-synced']",0,bass,2,synthetic,bass_synthetic_034-066-127.wav,3
87955,reed_acoustic_018-080-127,183,reed_acoustic_018,80,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],7,reed,0,acoustic,reed_acoustic_018-080-127.wav,5
171463,mallet_acoustic_047-065-025,488,mallet_acoustic_047,65,25,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",5,mallet,0,acoustic,mallet_acoustic_047-065-025.wav,2
195512,bass_synthetic_033-022-075,417,bass_synthetic_033,22,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_033-022-075.wav,4
97679,flute_synthetic_000-095-025,82,flute_synthetic_000,95,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-095-025.wav,4
142680,bass_synthetic_068-054-050,656,bass_synthetic_068,54,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_068-054-050.wav,2
97043,flute_synthetic_000-058-100,82,flute_synthetic_000,58,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-058-100.wav,1
298310,organ_electronic_007-018-075,123,organ_electronic_007,18,75,16000,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['distortion', 'long_release', 'nonlinear_env']",6,organ,1,electronic,organ_electronic_007-018-075.wav,3
106212,bass_synthetic_135-034-100,927,bass_synthetic_135,34,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-034-100.wav,5
67307,flute_synthetic_000-048-100,82,flute_synthetic_000,48,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-048-100.wav,2
118216,reed_acoustic_023-058-025,224,reed_acoustic_023,58,25,16000,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['bright', 'fast_decay', 'multiphonic', 'nonlinear_env']",7,reed,0,acoustic,reed_acoustic_023-058-025.wav,1
296791,organ_electronic_057-082-075,701,organ_electronic_057,82,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_057-082-075.wav,1
64137,brass_acoustic_006-062-050,43,brass_acoustic_006,62,50,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",1,brass,0,acoustic,brass_acoustic_006-062-050.wav,2
148548,mallet_acoustic_062-025-025,644,mallet_acoustic_062,25,25,16000,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","['dark', 'multiphonic']",5,mallet,0,acoustic,mallet_acoustic_062-025-025.wav,3
60707,string_acoustic_080-028-075,675,string_acoustic_080,28,75,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_080-028-075.wav,3
104951,string_acoustic_012-033-075,97,string_acoustic_012,33,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],8,string,0,acoustic,string_acoustic_012-033-075.wav,2
123431,guitar_acoustic_014-085-127,263,guitar_acoustic_014,85,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_014-085-127.wav,2
166324,guitar_acoustic_021-100-100,457,guitar_acoustic_021,100,100,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_021-100-100.wav,3
204127,bass_synthetic_135-040-025,927,bass_synthetic_135,40,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-040-025.wav,5
175026,mallet_acoustic_062-035-025,644,mallet_acoustic_062,35,25,16000,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","['dark', 'multiphonic']",5,mallet,0,acoustic,mallet_acoustic_062-035-025.wav,3
120729,guitar_acoustic_021-068-100,457,guitar_acoustic_021,68,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_021-068-100.wav,5
8958,brass_acoustic_006-072-050,43,brass_acoustic_006,72,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-072-050.wav,5
66793,string_acoustic_014-029-100,100,string_acoustic_014,29,100,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",8,string,0,acoustic,string_acoustic_014-029-100.wav,1
28353,guitar_acoustic_021-099-050,457,guitar_acoustic_021,99,50,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_021-099-050.wav,3
171751,keyboard_electronic_001-054-075,40,keyboard_electronic_001,54,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_001-054-075.wav,5
231981,bass_synthetic_135-050-025,927,bass_synthetic_135,50,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-050-025.wav,3
113161,guitar_acoustic_014-095-127,263,guitar_acoustic_014,95,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_014-095-127.wav,5
42110,reed_acoustic_011-077-025,104,reed_acoustic_011,77,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],7,reed,0,acoustic,reed_acoustic_011-077-025.wav,4
253526,organ_electronic_057-060-025,701,organ_electronic_057,60,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_057-060-025.wav,4
116798,string_acoustic_012-054-050,97,string_acoustic_012,54,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],8,string,0,acoustic,string_acoustic_012-054-050.wav,1
225423,organ_electronic_001-043-127,8,organ_electronic_001,43,127,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_001-043-127.wav,1
119606,organ_electronic_057-070-025,701,organ_electronic_057,70,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_057-070-025.wav,2
54375,brass_acoustic_015-061-050,121,brass_acoustic_015,61,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_015-061-050.wav,3
259519,keyboard_electronic_078-051-127,838,keyboard_electronic_078,51,127,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-051-127.wav,4
57781,guitar_electronic_028-023-075,510,guitar_electronic_028,23,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],3,guitar,1,electronic,guitar_electronic_028-023-075.wav,1
39673,guitar_acoustic_014-035-050,263,guitar_acoustic_014,35,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-035-050.wav,1
242662,bass_electronic_018-032-127,759,bass_electronic_018,32,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_018-032-127.wav,1
128548,guitar_acoustic_014-025-050,263,guitar_acoustic_014,25,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-025-050.wav,4
215327,keyboard_synthetic_000-027-075,577,keyboard_synthetic_000,27,75,16000,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-027-075.wav,4
279,guitar_acoustic_010-065-025,219,guitar_acoustic_010,65,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-065-025.wav,3
304295,keyboard_synthetic_000-055-075,577,keyboard_synthetic_000,55,75,16000,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-055-075.wav,2
202634,bass_synthetic_068-051-075,656,bass_synthetic_068,51,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_068-051-075.wav,5
150861,bass_synthetic_134-059-100,914,bass_synthetic_134,59,100,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",0,bass,2,synthetic,bass_synthetic_134-059-100.wav,1
3540,brass_acoustic_016-055-050,128,brass_acoustic_016,55,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],1,brass,0,acoustic,brass_acoustic_016-055-050.wav,3
61293,reed_acoustic_011-061-100,104,reed_acoustic_011,61,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],7,reed,0,acoustic,reed_acoustic_011-061-100.wav,1
269249,organ_electronic_057-076-100,701,organ_electronic_057,76,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_057-076-100.wav,1
269381,keyboard_synthetic_000-082-127,577,keyboard_synthetic_000,82,127,16000,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['bright', 'distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-082-127.wav,4
223827,keyboard_electronic_002-082-025,50,keyboard_electronic_002,82,25,16000,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",['fast_decay'],4,keyboard,1,electronic,keyboard_electronic_002-082-025.wav,2
94005,guitar_electronic_028-051-075,510,guitar_electronic_028,51,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],3,guitar,1,electronic,guitar_electronic_028-051-075.wav,2
111660,bass_synthetic_009-040-025,150,bass_synthetic_009,40,25,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-040-025.wav,5
201170,bass_synthetic_098-069-100,803,bass_synthetic_098,69,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,2,synthetic,bass_synthetic_098-069-100.wav,4
150046,bass_synthetic_033-107-100,417,bass_synthetic_033,107,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,2,synthetic,bass_synthetic_033-107-100.wav,1
119546,bass_synthetic_068-096-127,656,bass_synthetic_068,96,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",0,bass,2,synthetic,bass_synthetic_068-096-127.wav,3
153750,guitar_acoustic_010-063-100,219,guitar_acoustic_010,63,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-063-100.wav,3
201482,bass_synthetic_009-050-025,150,bass_synthetic_009,50,25,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-050-025.wav,3
24131,brass_acoustic_046-107-127,414,brass_acoustic_046,107,127,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",['long_release'],1,brass,0,acoustic,brass_acoustic_046-107-127.wav,2
7413,guitar_electronic_028-036-050,510,guitar_electronic_028,36,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],3,guitar,1,electronic,guitar_electronic_028-036-050.wav,4
105674,guitar_acoustic_030-024-025,642,guitar_acoustic_030,24,25,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","['long_release', 'tempo-synced']",3,guitar,0,acoustic,guitar_acoustic_030-024-025.wav,2
91110,keyboard_electronic_001-026-075,40,keyboard_electronic_001,26,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_001-026-075.wav,4
272606,bass_synthetic_135-032-025,927,bass_synthetic_135,32,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-032-025.wav,5
304988,organ_electronic_057-037-127,701,organ_electronic_057,37,127,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_057-037-127.wav,5
183862,organ_electronic_001-070-100,8,organ_electronic_001,70,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_001-070-100.wav,3
75694,string_acoustic_057-083-127,450,string_acoustic_057,83,127,16000,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['bright', 'nonlinear_env', 'reverb']",8,string,0,acoustic,string_acoustic_057-083-127.wav,2
101666,keyboard_electronic_078-062-100,838,keyboard_electronic_078,62,100,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-062-100.wav,5
203139,keyboard_synthetic_000-032-050,577,keyboard_synthetic_000,32,50,16000,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-032-050.wav,2
196100,organ_electronic_001-081-050,8,organ_electronic_001,81,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_001-081-050.wav,2
193685,bass_synthetic_098-028-127,803,bass_synthetic_098,28,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_098-028-127.wav,3
248159,organ_electronic_001-060-100,8,organ_electronic_001,60,100,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_001-060-100.wav,1
11350,guitar_acoustic_010-022-127,219,guitar_acoustic_010,22,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-022-127.wav,5
121250,bass_synthetic_098-038-127,803,bass_synthetic_098,38,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_098-038-127.wav,4
114848,mallet_acoustic_062-033-100,644,mallet_acoustic_062,33,100,16000,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","['dark', 'long_release', 'multiphonic']",5,mallet,0,acoustic,mallet_acoustic_062-033-100.wav,4
174126,organ_electronic_113-070-100,958,organ_electronic_113,70,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_113-070-100.wav,4
275954,keyboard_electronic_098-054-025,905,keyboard_electronic_098,54,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_098-054-025.wav,2
10817,string_acoustic_056-064-100,436,string_acoustic_056,64,100,16000,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","['fast_decay', 'reverb']",8,string,0,acoustic,string_acoustic_056-064-100.wav,5
57714,vocal_synthetic_003-064-025,37,vocal_synthetic_003,64,25,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-064-025.wav,2
236901,bass_synthetic_098-046-075,803,bass_synthetic_098,46,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,2,synthetic,bass_synthetic_098-046-075.wav,2
281152,keyboard_electronic_003-034-025,65,keyboard_electronic_003,34,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_003-034-025.wav,3
121378,bass_synthetic_033-050-075,417,bass_synthetic_033,50,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],0,bass,2,synthetic,bass_synthetic_033-050-075.wav,3
34528,string_acoustic_056-074-100,436,string_acoustic_056,74,100,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",8,string,0,acoustic,string_acoustic_056-074-100.wav,4
39845,vocal_synthetic_003-074-025,37,vocal_synthetic_003,74,25,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-074-025.wav,1
130351,guitar_acoustic_021-042-050,457,guitar_acoustic_021,42,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_021-042-050.wav,4
14538,keyboard_electronic_098-044-025,905,keyboard_electronic_098,44,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_098-044-025.wav,5
77177,bass_electronic_018-049-050,759,bass_electronic_018,49,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_018-049-050.wav,5
61159,flute_synthetic_000-072-050,82,flute_synthetic_000,72,50,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-072-050.wav,2
159135,keyboard_electronic_003-040-100,65,keyboard_electronic_003,40,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_003-040-100.wav,3
